4077.809727,264.9937134
5437.079636,410.9086609
6796.349545,147.2370148
8155.619454,293.6611938
9514.889363,71.03371429
10874.15927,80.40647125
12233.42918,0
13592.69909,63.20278931
14951.969,351.032196
16311.23891,134.5739136
17670.50882,56.18565369
19029.77873,40.25005722
20389.04864,105.6523056
21748.31854,280.4727478
23107.58845,326.4932861
24466.85836,158.4146729
25826.12827,152.3079224
27185.39818,212.1994476
28544.66809,429.7758179
29903.938,459.7914734
31263.20791,626.9470215
32622.47782,417.1782532
33981.74773,12.38071728
35341.01764,142.4091187
36700.28754,785.3808594
38059.55745,671.2467041
39418.82736,437.4779968
40778.09727,1.53335E-01
42137.36718,607.2116699
43496.63709,238.3301544
44855.907,765.5308838
46215.17691,852.4189453
47574.44682,836.2314453
48933.71673,862.0512695
50292.98663,922.1487427
51652.25654,818.3355103
53011.52645,908.8449707
54370.79636,974.1639404
55730.06627,962.293396
57089.33618,1008.638367
58448.60609,990.9859009
59807.876,613.4981689
61167.14591,535.4346924
62526.41582,566.5327148
63885.68573,825.8378296
65244.95563,711.7662354
66604.22554,603.0400391
67963.49545,812.8690186
69322.76536,585.744873
70682.03527,989.9147339
72041.30518,802.611084
73400.57509,1036.907104
74759.845,1019.108398
76119.11491,1066.37561
77478.38482,1135.530762
78837.65472,1044.989014
80196.92463,1224.157104
81556.19454,1103.909424
82915.46445,1211.047607
84274.73436,1262.782104
85634.00427,1110.248047
86993.27418,1136.338867
88352.54409,1101.527344
89711.814,1093.682495
91071.08391,931.9083252
92430.35382,792.21698
93789.62372,845
95148.89363,984.0280151
96508.16354,945.4360962
97867.43345,813.1380615
99226.70336,931.9112549
100585.9733,564.0194702
101945.2432,475.543396
103304.5131,360.4782715
104663.783,870.5161743
106023.0529,1479.789063
107382.3228,1513.4552
108741.5927,1200.530884
110100.8626,1086.813843
111460.1325,1151.206177
112819.4025,454.8237
114178.6724,662.2046509
115537.9423,921.4693604
116897.2122,718.5717773
118256.4821,224.2604218
119615.752,0
120975.0219,-94.92789459
122334.2918,-2.36389E-01
123693.5617,727.9526367
125052.8316,778.8493652
126412.1015,1047.716064
127771.3715,951.3899536
129130.6414,348.5947266
130489.9113,668.0722046
131849.1812,593.9547119
133208.4511,136.8978729
134567.721,412.6118774
135926.9909,677.6677246
137286.2608,586.302002
138645.5307,674.1615601
140004.8006,632.15625
141364.0705,233.9422302
142723.3404,216.0356598
144082.6104,169
145441.8803,169
146801.1502,249.9613342
148160.4201,650.2400513
149519.69,474.9606323
150878.9599,545.0213623
152238.2298,838.5423584
153597.4997,514.758667
154956.7696,2.06499815
156316.0395,0
157675.3094,-13.41965389
159034.5794,0
160393.8493,0
161753.1192,14.13449287
163112.3891,0
164471.659,0
165830.9289,0
167190.1988,3.178048611
168549.4687,0
169908.7386,0
171268.0085,0
172627.2784,0
173986.5484,67.5188446
