62.23465363,98.51392365
93.35198045,99.76937103
124.4693073,100.3848877
155.5866341,101.7755737
186.7039609,103.5778961
217.8212877,105.1304474
248.9386145,106.4127884
280.0559413,107.2276917
311.1732682,107.1385193
342.290595,106.7533646
373.4079218,106.1661606
404.5252486,105.8585892
435.6425754,105.2195282
466.7599022,104.1723557
497.8772291,103.4639206
528.9945559,102.9771957
560.1118827,102.3844528
591.2292095,100.9975281
622.3465363,100.2056427
653.4638631,99.62628174
684.5811899,100.3979111
715.6985168,101.3294983
746.8158436,102.5858078
777.9331704,103.6400452
809.0504972,104.5360184
840.167824,104.6273499
871.2851508,103.9531326
902.4024777,102.9206009
933.5198045,102.5987549
964.6371313,102.8828964
995.7544581,102.6700134
1026.871785,102.2173462
1057.989112,100.8929214
1089.106439,100.3353271
1120.223765,100.3203506
1151.341092,100.6619797
1182.458419,101.0038223
1213.575746,100.7952194
1244.693073,100.6875153
1275.810399,101.0293732
1306.927726,101.3965302
1338.045053,101.7336884
1369.16238,101.8894272
1400.279707,101.7691345
1431.397034,101.2989349
1462.51436,100.8002548
1493.631687,99.88173676
1524.749014,98.5986557
1555.866341,97.1266098
1586.983668,96.06570435
1618.100994,96.50880432
1649.218321,96.6805954
1680.335648,96.67608643
1711.452975,96.94004822
1742.570302,97.1158371
1773.687629,97.3453598
1804.804955,97.66990662
1835.922282,97.72275543
1867.039609,97.19057465
1898.156936,96.37844086
1929.274263,95.56629944
1960.391589,94.75415802
1991.508916,93.77990723
2022.626243,91.38962555
2053.74357,89.21338654
2084.860897,87.9311142
2115.978223,86.65517426
2147.09555,85.58824158
2178.212877,85.0151825
2209.330204,84.54507446
2240.447531,84.07496643
2271.564858,83.74112701
2302.682184,83.55856323
2333.799511,82.99700928
2364.916838,82.29187775
2396.034165,81.44982147
2427.151492,81
2458.268818,81
2489.386145,81.03295898
2520.503472,80.73308563
2551.620799,80.42523193
2582.738126,80.29729462
2613.855453,80.46276855
2644.972779,81.14044189
2676.090106,81.92673492
2707.207433,82.62792969
2738.32476,83.2440033
2769.442087,83.51197815
2800.559413,83.20094299
2831.67674,83.66735077
2862.794067,84.37210083
2893.911394,84.86897278
2925.028721,84.82814026
2956.146048,84.31238556
2987.263374,84.06182861
3018.380701,84.15823364
3049.498028,83.89743042
3080.615355,83.74614716
3111.732682,83.86616516
3142.850008,83.66913605
3173.967335,83.06667328
3205.084662,82.01821899
3236.201989,80.84573364
3267.319316,78.6439743
3298.436642,76.44220734
3329.553969,75.18125916
3360.671296,73.99711609
3391.788623,72.50296021
3422.90595,70.26748657
3454.023277,67.72525024
3485.140603,65.07482147
3516.25793,61.94555283
3547.375257,58.68097687
3578.492584,55.31965256
3609.609911,51.15088654
3640.727237,46.71993637
3671.844564,42.44150543
3702.961891,37.89800644
3734.079218,33.13532639
3765.196545,29.18886185
3796.313872,25.91539764
3827.431198,22.94629669
3858.548525,19.33717537
3889.665852,16.37513542
3920.783179,14.51557446
3951.900506,13.29916954
